dep_map_id	hugo_symbol	entrez_id	gene_effect	cancer	kras_allele	kras_codon	kras_cn	is_deleted	is_mutated	rna_expression	rna_expression_std
ACH-000820	TSPAN8	7103	0.333479137005	COAD	G12V	12	2	FALSE	FALSE	8.49053001937	0.4453903996786262
ACH-000926	ATP5PD	10476	-0.314426085213	COAD	WT	WT	2	FALSE	FALSE	8.43995551748	-0.4641538337978725
ACH-000926	DCHS1	8642	0.0395958851309	COAD	WT	WT	2	FALSE	FALSE	0.66902676551	0.6254804317040794
ACH-000926	FAF2	23197	-0.627621967972	COAD	WT	WT	2	FALSE	FALSE	4.74792441624	0.0800527072556226
ACH-000926	GBA	2629	0.0425850320971	COAD	WT	WT	2	FALSE	FALSE	4.26978123827	-0.9958637255776474
ACH-000926	KNTC1	9735	-0.51966064451	COAD	WT	WT	2	FALSE	FALSE	4.32481060342	-1.0009930492768888
ACH-000926	LIN7C	55327	-0.0619118437462	COAD	WT	WT	2	FALSE	FALSE	3.25851892471	-0.25024552644264986
ACH-000926	MTRF1L	54516	-0.379279507163	COAD	WT	WT	2	FALSE	FALSE	3.75488750216	0.1782073496031219
ACH-000926	NECAP2	55707	-0.293588215845	COAD	WT	WT	2	FALSE	FALSE	4.73118324157	0.027066582838528207
ACH-000926	OCEL1	79629	0.328738649336	COAD	WT	WT	2	FALSE	FALSE	2.67581593117	-1.1887113025957179
ACH-000926	ORC4	5000	-0.427073511349	COAD	WT	WT	2	FALSE	FALSE	5.14526985665	0.7172555999042699
ACH-000926	PAX6	5080	-0.0151806445214	COAD	WT	WT	2	FALSE	FALSE	0.641546029088	-0.48389829156728836
ACH-000926	PRMT7	54496	-0.185566153201	COAD	WT	WT	2	FALSE	FALSE	4.79856900356	-0.5438579243484305
ACH-000926	PSMB7	5695	-0.878393686069	COAD	WT	WT	2	FALSE	FALSE	7.67284960165	-0.4226267219705905
ACH-000926	RNASE6	6039	0.314133988239	COAD	WT	WT	2	FALSE	FALSE	1.5993177937	0.34757482112391247
ACH-000926	RPP25	54913	0.277984135321	COAD	WT	WT	2	FALSE	FALSE	3.84799690655	0.11672715254929358
ACH-000926	SERPING1	710	-0.118979740192	COAD	WT	WT	2	FALSE	FALSE	0.0976107966264	-0.5181947250572447
ACH-000926	STARD9	57519	-0.188688961976	COAD	WT	WT	2	FALSE	FALSE	0.214124805353	-0.8418976410829162
ACH-000926	THSD7A	221981	0.177003044904	COAD	WT	WT	2	FALSE	FALSE	0.0285691521968	-0.4208092617871744
ACH-000926	TMEM25	84866	0.00130859150767	COAD	WT	WT	2	FALSE	FALSE	0.310340120612	-0.8653770753981651
ACH-000926	TSPAN8	7103	-0.0136992673724	COAD	WT	WT	2	FALSE	FALSE	9.24586165234	0.6946843703231755
ACH-000950	ATP5PD	10476	0.0964633991754	COAD	G13D	13	2	FALSE	FALSE	8.36684673526	-0.6152738108666371
ACH-000950	DCHS1	8642	0.133963673875	COAD	G13D	13	2	FALSE	TRUE	0.111031312389	-0.6606186405497071
ACH-000950	FAF2	23197	-0.766387115916	COAD	G13D	13	2	FALSE	FALSE	5.12142990895	0.8725076274686593
ACH-000950	GBA	2629	0.201660921095	COAD	G13D	13	2	FALSE	FALSE	4.61529857909	-0.4463423843376328
ACH-000950	KNTC1	9735	-0.480002480246	COAD	G13D	13	2	FALSE	TRUE	6.1775192026	1.4607695496139768
ACH-000950	LIN7C	55327	-0.578580177364	COAD	G13D	13	2	FALSE	FALSE	2.6322682155	-1.4945346716807404
ACH-000950	MTRF1L	54516	-0.0195343108979	COAD	G13D	13	2	FALSE	FALSE	3.93073733756	0.5131216589868602
ACH-000950	NECAP2	55707	-0.164425352079	COAD	G13D	13	2	FALSE	FALSE	4.63865311647	-0.33818339380395196
ACH-000950	OCEL1	79629	0.179359770492	COAD	G13D	13	2	FALSE	FALSE	3.69710657448	0.5651001706257754
ACH-000950	ORC4	5000	-0.524284688198	COAD	G13D	13	2	FALSE	FALSE	4.6129421963	-0.09202993682438164
ACH-000950	PAX6	5080	0.176731619374	COAD	G13D	13	2	FALSE	FALSE	0.226508529809	-0.8419647736102237
ACH-000950	PRMT7	54496	-0.264807075274	COAD	G13D	13	2	FALSE	FALSE	5.00405188451	-0.29563949458352373
ACH-000950	PSMB7	5695	-0.84816338324	COAD	G13D	13	2	FALSE	FALSE	7.32894414545	-1.3023419385155741
ACH-000950	RNASE6	6039	0.306508044198	COAD	G13D	13	2	FALSE	FALSE	0.0565835283664	-0.9062198408285864
ACH-000950	RPP25	54913	0.113829040713	COAD	G13D	13	2	FALSE	FALSE	5.10726939359	1.3970680488902967
ACH-000950	SERPING1	710	-0.220862372988	COAD	G13D	13	2	FALSE	FALSE	0.250961573533	-0.09378424557755455
ACH-000950	STARD9	57519	-0.206599558419	COAD	G13D	13	2	FALSE	TRUE	1.87184364851	1.157322726949545
ACH-000950	THSD7A	221981	0.265537389299	COAD	G13D	13	2	FALSE	FALSE	0.432959407276	1.6735551717682373
ACH-000950	TMEM25	84866	0.322464534662	COAD	G13D	13	2	FALSE	FALSE	0.757023246507	-0.5849645174933082
ACH-000950	TSPAN8	7103	0.0100553129392	COAD	G13D	13	2	FALSE	FALSE	9.70253634416	0.8454078965828065
ACH-000957	ATP5PD	10476	-0.243716205517	COAD	G12D	12	2	FALSE	FALSE	8.29291975555	-0.768085048303468
ACH-000957	DCHS1	8642	-0.0705805821728	COAD	G12D	12	2	FALSE	TRUE	1.45943161864	2.447249664104884
ACH-000957	FAF2	23197	-0.702887588848	COAD	G12D	12	2	FALSE	FALSE	4.45154083302	-0.5487750700521109
ACH-000957	GBA	2629	0.260825711583	COAD	G12D	12	2	FALSE	FALSE	5.17192735435	0.43893703587245825
ACH-000957	KNTC1	9735	-1.04110529461	COAD	G12D	12	2	FALSE	FALSE	5.06004738367	-0.02405668284048328
ACH-000957	LIN7C	55327	-0.353347835892	COAD	G12D	12	2	FALSE	FALSE	3.71039319217	0.647577402528036
ACH-000957	MTRF1L	54516	-0.362827144584	COAD	G12D	12	2	FALSE	FALSE	3.75167794569	0.17209459785596778
ACH-000957	NECAP2	55707	0.0259449754701	COAD	G12D	12	2	FALSE	FALSE	4.81813476081	0.37029577805592195
ACH-000957	OCEL1	79629	-0.0857234292465	COAD	G12D	12	2	FALSE	FALSE	3.44890095115	0.1388690357713322
ACH-000957	ORC4	5000	-0.631044486114	COAD	G12D	12	2	FALSE	FALSE	4.60347798825	-0.10641815532578329
ACH-000957	PAX6	5080	-0.0879687051402	COAD	G12D	12	2	FALSE	FALSE	0.847996906555	-0.3057863389420327
ACH-000957	PRMT7	54496	0.284603480677	COAD	G12D	12	2	FALSE	FALSE	5.68481873755	0.5267106618691848
ACH-000957	PSMB7	5695	-0.688004595887	COAD	G12D	12	2	FALSE	FALSE	7.83825848171	4.916267415681271e-4
ACH-000957	RNASE6	6039	0.314146505136	COAD	G12D	12	2	FALSE	FALSE	1.09761079663	-0.06016717885983806
ACH-000957	RPP25	54913	0.34439268567	COAD	G12D	12	2	FALSE	FALSE	3.48155728071	-0.25584323537814835
ACH-000957	SERPING1	710	-0.340543845837	COAD	G12D	12	2	FALSE	FALSE	0.150559676575	-0.37165448587355454
ACH-000957	STARD9	57519	0.137628005055	COAD	G12D	12	2	FALSE	FALSE	0.925999418556	0.016628056489720443
ACH-000957	THSD7A	221981	0.475095469551	COAD	G12D	12	2	FALSE	FALSE	0.0143552929771	-0.4944237983379453
ACH-000957	TMEM25	84866	0.0525287393664	COAD	G12D	12	2	FALSE	FALSE	0.356143810225	-0.8366230683151202
ACH-000957	TSPAN8	7103	-0.236510121245	COAD	G12D	12	2	FALSE	FALSE	8.20789285164	0.3521072129039772
ACH-000959	ATP5PD	10476	-0.200588218883	COAD	WT	WT	2	FALSE	FALSE	8.45733983453	-0.4282194697696684
ACH-000959	DCHS1	8642	0.0413557251843	COAD	WT	WT	2	FALSE	FALSE	0.226508529809	-0.3944603029510213
ACH-000959	FAF2	23197	-0.716904321665	COAD	WT	WT	2	FALSE	FALSE	5.18586654531	1.0092208231835804
ACH-000959	GBA	2629	0.110913367578	COAD	WT	WT	2	FALSE	FALSE	4.38266725275	-0.816326357244502
ACH-000959	KNTC1	9735	-0.654981459655	COAD	WT	WT	2	FALSE	FALSE	5.07210580048	-0.008034217398354743
ACH-000959	LIN7C	55327	-0.235068690717	COAD	WT	WT	2	FALSE	FALSE	4.3434078223	1.9053056916365116
ACH-000959	MTRF1L	54516	-0.179957897044	COAD	WT	WT	2	FALSE	FALSE	3.76871365703	0.20453991397081506
ACH-000959	NECAP2	55707	-0.184299330168	COAD	WT	WT	2	FALSE	FALSE	5.02901108666	1.2027011488248858
ACH-000959	OCEL1	79629	0.184709304629	COAD	WT	WT	2	FALSE	FALSE	3.48800077083	0.20601320555773867
ACH-000959	ORC4	5000	-0.572703802548	COAD	WT	WT	2	FALSE	FALSE	5.31795521831	0.9797851958758735
ACH-000959	PAX6	5080	0.0129670994874	COAD	WT	WT	2	FALSE	TRUE	0.59454854955	-0.5244445607412553
ACH-000959	PRMT7	54496	-0.193133023031	COAD	WT	WT	2	FALSE	FALSE	5.40053792958	0.18330621162798616
ACH-000959	PSMB7	5695	-0.733180893444	COAD	WT	WT	2	FALSE	FALSE	7.69501944236	-0.36591594326860133
ACH-000959	RNASE6	6039	0.238368521818	COAD	WT	WT	2	FALSE	FALSE	0.807354922058	-0.296060860821996
ACH-000959	RPP25	54913	0.196324260872	COAD	WT	WT	2	FALSE	FALSE	3.15218341906	-0.5907277259045132
ACH-000959	SERPING1	710	-0.164707589165	COAD	WT	WT	2	FALSE	TRUE	0.0426443374085	-0.6703187754373621
ACH-000959	STARD9	57519	-0.180776196412	COAD	WT	WT	2	FALSE	FALSE	1.60880924268	0.8401014177996866
ACH-000959	THSD7A	221981	0.04664303224	COAD	WT	WT	2	FALSE	FALSE	0	-0.5687708298672233
ACH-000959	TMEM25	84866	0.0838431035979	COAD	WT	WT	2	FALSE	FALSE	0.871843648509	-0.5128841527816733
ACH-000959	TSPAN8	7103	0.0234734678799	COAD	WT	WT	2	FALSE	FALSE	7.29673270458	0.051382708542221225
ACH-000963	ATP5PD	10476	-0.330433364086	COAD	WT	WT	2	FALSE	FALSE	8.66092291396	-0.007401760038570137
ACH-000963	DCHS1	8642	-0.20304528239	COAD	WT	WT	2	FALSE	TRUE	0.464668267003	0.15446355537115267
ACH-000963	FAF2	23197	-1.03231433356	COAD	WT	WT	2	FALSE	FALSE	4.26378561389	-0.9471294452868779
ACH-000963	GBA	2629	-0.170302351946	COAD	WT	WT	2	FALSE	FALSE	4.85847839042	-0.05958177843747245
ACH-000963	KNTC1	9735	-0.553653671218	COAD	WT	WT	2	FALSE	FALSE	5.92718535783	1.1281416897529644
ACH-000963	LIN7C	55327	-0.232490193184	COAD	WT	WT	2	FALSE	FALSE	3.28688114779	-0.1938930053288878
ACH-000963	MTRF1L	54516	-0.109596375871	COAD	WT	WT	2	FALSE	FALSE	3.74953426767	0.16801186191267684
ACH-000963	NECAP2	55707	-0.20192007549	COAD	WT	WT	2	FALSE	FALSE	4.85598969731	0.519722947396555
ACH-000963	OCEL1	79629	0.141199141124	COAD	WT	WT	2	FALSE	FALSE	4.03474394932	1.1449079909183562
ACH-000963	ORC4	5000	-0.890883907511	COAD	WT	WT	2	FALSE	FALSE	4.84046323387	0.2538650799512533
ACH-000963	PAX6	5080	0.0226286961829	COAD	WT	WT	2	FALSE	TRUE	0.111031312389	-0.9415907617908503
ACH-000963	PRMT7	54496	-0.370801891919	COAD	WT	WT	2	FALSE	FALSE	5.75648960676	0.613287366132549
ACH-000963	PSMB7	5695	-0.961354015349	COAD	WT	WT	2	FALSE	FALSE	7.3535879492	-1.2393027259599734
ACH-000963	RNASE6	6039	0.185825022387	COAD	WT	WT	2	FALSE	FALSE	3.26303440583	1.6996929753409793
ACH-000963	RPP25	54913	0.119060200101	COAD	WT	WT	2	FALSE	FALSE	3.74738739965	0.014434386233435206
ACH-000963	SERPING1	710	-0.135353731389	COAD	WT	WT	2	FALSE	FALSE	0.0840642647885	-0.5556858300166392
ACH-000963	STARD9	57519	-0.122501805899	COAD	WT	WT	2	FALSE	FALSE	1.44890095115	0.6472509143722056
ACH-000963	THSD7A	221981	0.117518781649	COAD	WT	WT	2	FALSE	TRUE	0.0143552929771	-0.4944237983379453
ACH-000963	TMEM25	84866	0.16033177684	COAD	WT	WT	2	FALSE	FALSE	0.545968369105	-0.7174576308429775
ACH-000963	TSPAN8	7103	-0.263162075729	COAD	WT	WT	2	FALSE	FALSE	5.89287670006	-0.41195395353278447
ACH-000969	ATP5PD	10476	-0.406288396302	COAD	WT	WT	2	FALSE	FALSE	8.62902869758	-0.0733289045157926
ACH-000969	DCHS1	8642	0.0519925268909	COAD	WT	WT	2	FALSE	FALSE	0.0703893278914	-0.7542925553899802
ACH-000969	FAF2	23197	-0.959982801245	COAD	WT	WT	2	FALSE	FALSE	4.24564777364	-0.9856119335733626
ACH-000969	GBA	2629	0.241615914912	COAD	WT	WT	2	FALSE	FALSE	3.82984955984	-1.695544515581085
ACH-000969	KNTC1	9735	-0.302248387821	COAD	WT	WT	2	FALSE	FALSE	6.34731131637	1.686378625671921
ACH-000969	LIN7C	55327	-0.350191845422	COAD	WT	WT	2	FALSE	FALSE	3.77925972037	0.7844073849125478
ACH-000969	MTRF1L	54516	-0.123108698121	COAD	WT	WT	2	FALSE	FALSE	3.75274859141	0.17413369315050037
ACH-000969	NECAP2	55707	0.0348867664191	COAD	WT	WT	2	FALSE	FALSE	4.64038956005	-0.3313290209567229
ACH-000969	OCEL1	79629	-4.46822192694e-4	COAD	WT	WT	2	FALSE	FALSE	3.25701061821	-0.19065466026463795
ACH-000969	ORC4	5000	-0.504962333019	COAD	WT	WT	2	FALSE	FALSE	4.77610398807	0.15602119420152694
ACH-000969	PAX6	5080	-0.217639706176	COAD	WT	WT	2	FALSE	TRUE	2.85598969731	1.426574991786519
ACH-000969	PRMT7	54496	-0.233146514654	COAD	WT	WT	2	FALSE	FALSE	4.99050111136	-0.3120085060449301
ACH-000969	PSMB7	5695	-0.695271346103	COAD	WT	WT	2	FALSE	FALSE	7.74564071394	-0.23642598581970062
ACH-000969	RNASE6	6039	0.205606764794	COAD	WT	WT	2	FALSE	FALSE	0.0285691521968	-0.92898738809103
ACH-000969	RPP25	54913	0.0701553210727	COAD	WT	WT	2	FALSE	FALSE	2.70265754339	-1.0477744481247853
ACH-000969	SERPING1	710	-0.146661799351	COAD	WT	WT	2	FALSE	FALSE	0.0285691521968	-0.7092729706815202
ACH-000969	STARD9	57519	-0.272384506283	COAD	WT	WT	2	FALSE	FALSE	0.678071905113	-0.2823742361589758
ACH-000969	THSD7A	221981	0.0440184584063	COAD	WT	WT	2	FALSE	FALSE	0.0143552929771	-0.4944237983379453
ACH-000969	TMEM25	84866	0.0918677409678	COAD	WT	WT	2	FALSE	FALSE	1.5210507369	-0.10533390135695846
ACH-000969	TSPAN8	7103	0.00747656501796	COAD	WT	WT	2	FALSE	FALSE	7.75695655233	0.20327761851677395
ACH-000986	ATP5PD	10476	-0.139873570584	COAD	WT	WT	2	FALSE	FALSE	8.69606338585	0.06523557770591616
ACH-000986	DCHS1	8642	0.0636571966144	COAD	WT	WT	2	FALSE	TRUE	0.0840642647885	-0.7227737973819726
ACH-000986	FAF2	23197	-0.773501213701	COAD	WT	WT	2	FALSE	FALSE	4.07724299893	-1.3429110761857694
ACH-000986	GBA	2629	0.125770109793	COAD	WT	WT	2	FALSE	FALSE	4.69153416492	-0.32509497812613247
ACH-000986	KNTC1	9735	-0.636945801112	COAD	WT	WT	2	FALSE	FALSE	5.52356195606	0.5918323127930578
ACH-000986	LIN7C	55327	-0.375730265791	COAD	WT	WT	2	FALSE	FALSE	3.69265037004	0.6123244269104925
ACH-000986	MTRF1L	54516	-0.181641285402	COAD	WT	WT	2	FALSE	FALSE	3.56559717585	-0.1823050089380797
ACH-000986	NECAP2	55707	-0.212033938702	COAD	WT	WT	2	FALSE	FALSE	4.46662712004	-1.0172324182168273
ACH-000986	OCEL1	79629	0.102963814286	COAD	WT	WT	2	FALSE	FALSE	3.4502214959	0.14113674139325613
ACH-000986	ORC4	5000	-0.668129262859	COAD	WT	WT	2	FALSE	FALSE	5.50112063428	1.2582473781264574
ACH-000986	PAX6	5080	-0.172633306636	COAD	WT	WT	2	FALSE	FALSE	1.54101915313	0.29210671467284005
ACH-000986	PRMT7	54496	-0.628886282142	COAD	WT	WT	2	FALSE	FALSE	5.10181813423	-0.17754019172526186
ACH-000986	PSMB7	5695	-0.874291774229	COAD	WT	WT	2	FALSE	FALSE	7.50167798218	-0.8604862428757624
ACH-000986	RNASE6	6039	0.285789578833	COAD	WT	WT	2	FALSE	FALSE	0.659924558402	-0.41587890539082983
ACH-000986	RPP25	54913	0.211465585545	COAD	WT	WT	2	FALSE	FALSE	3.92124588859	0.1912016354641106
ACH-000986	SERPING1	710	-0.030064107429	COAD	WT	WT	2	FALSE	TRUE	0.0143552929771	-0.7486109572791615
ACH-000986	STARD9	57519	-0.21765275086	COAD	WT	WT	2	FALSE	TRUE	0.18903382439	-0.8721575373266084
ACH-000986	THSD7A	221981	0.262905833015	COAD	WT	WT	2	FALSE	TRUE	0.0426443374085	-0.3479129272864427
ACH-000986	TMEM25	84866	0.279172159545	COAD	WT	WT	2	FALSE	FALSE	1.16349873228	-0.329792956080847
ACH-000986	TSPAN8	7103	-0.0203527601037	COAD	WT	WT	2	FALSE	FALSE	10.4718783966	1.0993259461717768
ACH-001061	ATP5PD	10476	-0.387375658651	COAD	WT	WT	2	FALSE	FALSE	9.11517373402	0.9315603102686999
ACH-001061	DCHS1	8642	0.0626954123111	COAD	WT	WT	2	FALSE	FALSE	0.150559676575	-0.5695114599750646
ACH-001061	FAF2	23197	-1.13540050013	COAD	WT	WT	2	FALSE	FALSE	4.93593113975	0.47894069146609625
ACH-001061	GBA	2629	0.113231810859	COAD	WT	WT	2	FALSE	FALSE	4.72191944555	-0.27676929893988733
ACH-001061	KNTC1	9735	-0.24291681539	COAD	WT	WT	2	FALSE	FALSE	4.80838505066	-0.3584497542753745
ACH-001061	LIN7C	55327	-0.24696964316	COAD	WT	WT	2	FALSE	FALSE	3.97911075502	1.1814887285700915
ACH-001061	MTRF1L	54516	-0.487889312772	COAD	WT	WT	2	FALSE	FALSE	3.496973581	-0.3130018834864027
ACH-001061	NECAP2	55707	-0.184896279466	COAD	WT	WT	2	FALSE	FALSE	4.68257329735	-0.16481450423186098
ACH-001061	OCEL1	79629	0.033346771329	COAD	WT	WT	2	FALSE	FALSE	3.82680268429	0.7878208299277815
ACH-001061	ORC4	5000	-0.462979555458	COAD	WT	WT	2	FALSE	FALSE	5.24336442569	0.8663865240863927
ACH-001061	PAX6	5080	-0.102850711246	COAD	WT	WT	2	FALSE	FALSE	0.815575428863	-0.3337574125919441
ACH-001061	PRMT7	54496	-0.130963282491	COAD	WT	WT	2	FALSE	FALSE	5.09592442	-0.18465965824670727
ACH-001061	PSMB7	5695	-0.761989284172	COAD	WT	WT	2	FALSE	FALSE	8.2446968178	1.0401668700376856
ACH-001061	RNASE6	6039	0.266632088914	COAD	WT	WT	2	FALSE	FALSE	0	-0.9522058070538775
ACH-001061	RPP25	54913	0.321400664678	COAD	WT	WT	2	FALSE	FALSE	0.807354922058	-2.974786657164325
ACH-001061	SERPING1	710	-0.0948160661658	COAD	WT	WT	2	FALSE	FALSE	0.310340120612	0.0705506090932803
ACH-001061	STARD9	57519	-0.200327891729	COAD	WT	WT	2	FALSE	FALSE	0.367371065649	-0.6570815933114477
ACH-001061	THSD7A	221981	0.0777278240288	COAD	WT	WT	2	FALSE	FALSE	0	-0.5687708298672233
ACH-001061	TMEM25	84866	0.200139124667	COAD	WT	WT	2	FALSE	FALSE	2.08065766335	0.24596839902142278
ACH-001061	TSPAN8	7103	-0.0180374370804	COAD	WT	WT	2	FALSE	FALSE	7.24887634284	0.03558792130173986
ACH-001345	ATP5PD	10476	-0.163724483011	COAD	G12D	12	2	FALSE	FALSE	9.51755129094	1.7632974193858162
ACH-001345	DCHS1	8642	-0.304698231798	COAD	G12D	12	2	FALSE	TRUE	0.0840642647885	-0.7227737973819726
ACH-001345	FAF2	23197	-0.663435615982	COAD	G12D	12	2	FALSE	FALSE	5.07339181605	0.770586708448031
ACH-001345	GBA	2629	0.269934054957	COAD	G12D	12	2	FALSE	FALSE	4.48928602263	-0.646756606311681
ACH-001345	KNTC1	9735	-0.329111741473	COAD	G12D	12	2	FALSE	FALSE	4.58014548442	-0.6617201271798819
ACH-001345	LIN7C	55327	-0.276223593326	COAD	G12D	12	2	FALSE	FALSE	4.06350294231	1.3491664350278023
ACH-001345	MTRF1L	54516	-0.320449067795	COAD	G12D	12	2	FALSE	FALSE	3.81762325751	0.2976905559929329
ACH-001345	NECAP2	55707	-0.289537508054	COAD	G12D	12	2	FALSE	FALSE	4.74577514949	0.08466613780713098
ACH-001345	OCEL1	79629	0.275109066901	COAD	G12D	12	2	FALSE	FALSE	3.4659744645	0.16818852851081562
ACH-001345	ORC4	5000	-0.21352893463	COAD	G12D	12	2	FALSE	FALSE	5.09465834265	0.6403120755996916
ACH-001345	PAX6	5080	-0.228041033633	COAD	G12D	12	2	FALSE	TRUE	0.0143552929771	-1.0249963389468157
ACH-001345	PRMT7	54496	-0.617490625986	COAD	G12D	12	2	FALSE	FALSE	4.87332106291	-0.4535592157272243
ACH-001345	PSMB7	5695	-0.683768480051	COAD	G12D	12	2	FALSE	FALSE	8.23333206769	1.011095672056507
ACH-001345	RNASE6	6039	0.294081110958	COAD	G12D	12	2	FALSE	FALSE	1.69599381311	0.4261443322826365
ACH-001345	RPP25	54913	-0.0863802412617	COAD	G12D	12	2	FALSE	FALSE	2.81147103053	-0.9371404438940613
ACH-001345	SERPING1	710	-0.382317602066	COAD	G12D	12	2	FALSE	FALSE	0.17632277264	-0.30035306716285887
ACH-001345	STARD9	57519	-0.0349001392269	COAD	G12D	12	2	FALSE	FALSE	0.659924558402	-0.30426006156304997
ACH-001345	THSD7A	221981	0.375486987141	COAD	G12D	12	2	FALSE	FALSE	0	-0.5687708298672233
ACH-001345	TMEM25	84866	0.280686743999	COAD	G12D	12	2	FALSE	FALSE	3.97452931248	1.4348769623613962
ACH-001345	TSPAN8	7103	-0.104396371564	COAD	G12D	12	2	FALSE	FALSE	8.20417985186	0.3508817532280475
ACH-001454	ATP5PD	10476	-0.346005735153	COAD	WT	WT	2	FALSE	FALSE	9.63897885888	2.0142950523020513
ACH-001454	DCHS1	8642	-0.047187165894	COAD	WT	WT	2	FALSE	FALSE	0.0143552929771	-0.8834429273416498
ACH-001454	FAF2	23197	-0.850418627153	COAD	WT	WT	2	FALSE	FALSE	4.78398041368	0.15655158915212375
ACH-001454	GBA	2629	0.473971096977	COAD	WT	WT	2	FALSE	FALSE	4.8160876586	-0.12700129420067072
ACH-001454	KNTC1	9735	-0.525686953698	COAD	WT	WT	2	FALSE	FALSE	4.93922657773	-0.18459576673235037
ACH-001454	LIN7C	55327	-0.256220231599	COAD	WT	WT	2	FALSE	FALSE	3.81659970653	0.8585977032290556
ACH-001454	MTRF1L	54516	-0.525433556225	COAD	WT	WT	2	FALSE	FALSE	3.14241343787	-0.9882784067840938
ACH-001454	NECAP2	55707	-0.380618186049	COAD	WT	WT	2	FALSE	FALSE	5.03606368874	1.230540328143024
ACH-001454	OCEL1	79629	0.164687235362	COAD	WT	WT	2	FALSE	FALSE	4.37503943135	1.7292804460848696
ACH-001454	ORC4	5000	-0.527300517308	COAD	WT	WT	2	FALSE	FALSE	3.79908730607	-1.3293148662341614
ACH-001454	PAX6	5080	-0.141972457787	COAD	WT	WT	2	FALSE	FALSE	0.0143552929771	-1.0249963389468157
ACH-001454	PRMT7	54496	-0.249156791733	COAD	WT	WT	2	FALSE	FALSE	4.34269695998	-1.0945405033934505
ACH-001454	PSMB7	5695	-0.537777490239	COAD	WT	WT	2	FALSE	FALSE	8.73859897216	2.303575847248446
ACH-001454	RNASE6	6039	0.658715767878	COAD	WT	WT	2	FALSE	FALSE	4.10181813423	2.3813804083825496
ACH-001454	RPP25	54913	0.292458586556	COAD	WT	WT	2	FALSE	FALSE	2.60880924268	-1.1431928890799752
ACH-001454	SERPING1	710	0.0277064289475	COAD	WT	WT	2	FALSE	FALSE	0.545968369105	0.7226705392243268
ACH-001454	STARD9	57519	-0.111096414729	COAD	WT	WT	2	FALSE	FALSE	0.111031312389	-0.9662291052488935
ACH-001454	THSD7A	221981	0.0909467514109	COAD	WT	WT	2	FALSE	FALSE	0.263034405834	0.7935021167749199
ACH-001454	TMEM25	84866	-0.00108763735212	COAD	WT	WT	2	FALSE	FALSE	5.08108392869	2.1295345225079876
ACH-001454	TSPAN8	7103	0.00703701915176	COAD	WT	WT	2	FALSE	FALSE	3.2372577709	-1.2884296080290618
ACH-001458	ATP5PD	10476	-0.32229118657	COAD	WT	WT	2	FALSE	FALSE	9.40179683517	1.5240264293571477
ACH-001458	DCHS1	8642	-0.0236687463224	COAD	WT	WT	2	FALSE	FALSE	0.0143552929771	-0.8834429273416498
ACH-001458	FAF2	23197	-1.03655101301	COAD	WT	WT	2	FALSE	FALSE	4.07296327156	-1.3519912398720375
ACH-001458	GBA	2629	0.187186882526	COAD	WT	WT	2	FALSE	FALSE	3.82883464947	-1.6971586600591513
ACH-001458	KNTC1	9735	-0.498993969111	COAD	WT	WT	2	FALSE	FALSE	4.13832300406	-1.2487860359692273
ACH-001458	LIN7C	55327	-0.154385722561	COAD	WT	WT	2	FALSE	FALSE	2.95791459863	-0.8475122352098083
ACH-001458	MTRF1L	54516	-0.475792657016	COAD	WT	WT	2	FALSE	FALSE	3.23419472295	-0.8134766184457689
ACH-001458	NECAP2	55707	-0.381004502048	COAD	WT	WT	2	FALSE	FALSE	4.06004738367	-2.6221501577309114
ACH-001458	OCEL1	79629	0.0630454431491	COAD	WT	WT	2	FALSE	FALSE	4.14649230698	1.3368078708022821
ACH-001458	ORC4	5000	-0.390333160255	COAD	WT	WT	2	FALSE	FALSE	4.14649230698	-0.8011630087131495
ACH-001458	PAX6	5080	0.0459851308896	COAD	WT	WT	2	FALSE	FALSE	1.07724299893	-0.10800820573381885
ACH-001458	PRMT7	54496	-0.151963098637	COAD	WT	WT	2	FALSE	FALSE	3.48928602263	-2.1254406048221393
ACH-001458	PSMB7	5695	-0.94421709802	COAD	WT	WT	2	FALSE	FALSE	7.48984796044	-0.8907476125316258
ACH-001458	RNASE6	6039	0.347205895882	COAD	WT	WT	2	FALSE	FALSE	0.895302621333	-0.2245849376122692
ACH-001458	RPP25	54913	0.283065178788	COAD	WT	WT	2	FALSE	FALSE	4.92931759491	1.2161390063103261
ACH-001458	SERPING1	710	-0.0364475329467	COAD	WT	WT	2	FALSE	FALSE	0.0976107966264	-0.5181947250572447
ACH-001458	STARD9	57519	-0.198412054158	COAD	WT	WT	2	FALSE	FALSE	0.0426443374085	-1.0487042691486823
ACH-001458	THSD7A	221981	0.288389053268	COAD	WT	WT	2	FALSE	FALSE	0.0143552929771	-0.4944237983379453
ACH-001458	TMEM25	84866	0.198404466391	COAD	WT	WT	2	FALSE	FALSE	0.0565835283664	-1.0246768809913027
ACH-001458	TSPAN8	7103	0.0844108300117	COAD	WT	WT	2	FALSE	FALSE	9.61851398083	0.8176766754036895
ACH-001461	ATP5PD	10476	-0.414317851699	COAD	WT	WT	2	FALSE	FALSE	9.20114373205	1.1092651459449394
ACH-001461	DCHS1	8642	-0.105864015411	COAD	WT	WT	2	FALSE	FALSE	0.17632277264	-0.5101312378563072
ACH-001461	FAF2	23197	-0.877902736196	COAD	WT	WT	2	FALSE	FALSE	3.69710657448	-2.1494346368486004
